Data Paper,Research Paper,Dauthors,Rauthors,Dnumber,Rnumber,Discipline,Subjects,RBO,Jaccard,LevenshteinDistance,LevenshteinRatio
10.1016/j.dib.2018.10.156,S0277379117305206,"['Tam, Cheuk-Yan', 'Zong, Yongqiang', 'Xiong, Haixian', 'Zheng, Zhuo']","['Tam, Cheuk-Yan', 'Zong, Yongqiang', 'Hassan, Kamaludin Bin', 'Ismal, Hamlee Bin', 'Jamil, Habibah Binti', 'Xiong, Haixian', 'Wu, Patrick', 'Sun, Yiying', 'Zheng, Zhuo', 'Huang, Guangqing']",4,10,Earth and Planetary Sciences,Geosciences,0.891838508,0,6,0.571428571
10.1016/j.dib.2018.05.013,S0012825217303409,"['Lukács, Réka', 'Guillong, Marcel', 'Sliwinski, Jakub', 'Dunkl, István', 'Bachmann, Olivier', 'Harangi, Szabolcs']","['Lukács, Réka', 'Harangi, Szabolcs', 'Guillong, Marcel', 'Bachmann, Olivier', 'Fodor, László', 'Buret, Yannick', 'Dunkl, István', 'Sliwinski, Jakub', 'Peytcheva, Irena', 'Zimmerer, Matthew', 'Von Quadt, Albrecht']",6,11,Earth and Planetary Sciences,Geosciences,0.77979516,0,8,0.352941176
10.1016/j.dib.2019.104116,S0169809518310597,"['Kim, Yura', 'Maki, Masayuki', 'Lee, Dong-In']","['Kim, Yura', 'Maki, Masayuki', 'Lee, Dong-In', 'Jeong, Jong-Hoon', 'You, Cheol-Hwan']",3,5,Earth and Planetary Sciences,Geosciences,0.970967742,0,2,0.75
10.1016/j.dib.2016.07.053,S0001706X16303825,"['Zaidi, Farrah', 'Fatima, Syeda Hira', 'Gul, Ayesha']","['Zaidi, Farrah', 'Fatima, Syeda Hira', 'Khisroon, Muhammad', 'Gul, Ayesha']",3,4,Veterinary Science and Veterinary Medicine,Medical sciences,0.938888889,0,1,0.857142857
10.1016/j.dib.2019.104670,S0167819118303740,"['Loghin, Dumitrel', 'Teo, Yong Meng']","['Loghin, Dumitrel', 'Teo, Yong Meng']",2,2,Computer Science,Computer & Mathematical sciences,1,0,0,1
10.1016/j.dib.2018.08.018,S030881461830428X,"['Zheng, Yajun', 'Li, Yan']","['Zheng, Yajun', 'Li, Yan']",2,2,Agricultural and Biological Sciences,Biological sciences,1,0,0,1
10.1016/j.dib.2020.106485,S0017931020331094,"['Davletshin, Irek', 'Mikheev, Andrey', 'Mikheev, Nikolay', 'Shakirov, Radif']","['Davletshin, I.A.', 'Mikheev, A.N.', 'Mikheev, N.I.', 'Shakirov, R.R.']",4,4,Energy,Engineering,1,0,4,0
10.1016/j.dib.2016.07.047,S0021915016300351,"['Wasiak, Sylwia', 'Gilham, Dean', 'Tsujikawa, Laura M.', 'Halliday, Christopher', 'Norek, Karen', 'Patel, Reena G.', 'Mclure, Kevin G.', 'Young, Peter R.', 'Kulikowski, Ewelina', 'Johansson, Jan', 'Sweeney, Michael', 'Wong, Norman C.', 'Gordon, Allan']","['Gilham, Dean', 'Wasiak, Sylwia', 'Tsujikawa, Laura M.', 'Halliday, Christopher', 'Norek, Karen', 'Patel, Reena G.', 'Kulikowski, Ewelina', 'Johansson, Jan', 'Wong, Norman C.W.', 'Sweeney, Michael']",13,10,Medicine and Dentistry,Medical sciences,0.497058993,0.230769231,7,0.695652174
10.1016/j.dib.2015.10.009,S1742706115300970,"['Stachewicz, Urszula', 'Qiao, Tuya', 'Rawlinson, Simon C.F.', 'Veiga Almeida, Filipe', 'Li, Wei-Qi', 'Cattell, Michael', 'Barber, Asa H.']","['Stachewicz, Urszula', 'Qiao, Tuya', 'Rawlinson, Simon C.F.', 'Almeida, Filipe Veiga', 'Li, Wei-Qi', 'Cattell, Michael', 'Barber, Asa H.']",7,7,Materials Sciences,Engineering,0.974203225,0.142857143,1,0.857142857
10.1016/j.dib.2021.106953,S0890509620307925,"['Gomes, Vivian Carla', 'Da Silva, Luiz Fernando Ferraz', 'Raghavan, Madhavan Lakshmi', 'Gomes, Jorge', 'Silvestre, Gina Camillo', 'Queiroz, Alexandre', 'Marques, Michele Alberto', 'Zyngier, Selene Perrotti', 'Da Silva, Erasmo Simão', 'Chung, Timothy Kwang-Joon']","['Gomes, Vivian Carla', 'Raghavan, Madhavan Lakshmi', 'Silva, Luiz Fernando Ferraz Da', 'Gomes, Jorge', 'Silvestre, Gina Camillo', 'Queiroz, Alexandre', 'Marques, Michele Alberto', 'Zyngier, Selene Perrotti', 'Silva, Erasmo Simão Da', 'Kwang-Joon Chung, Timothy']",10,10,Health and Medical Sciences,Medical sciences,0.80633369,0.3,4,0.7
10.1016/j.dib.2021.107495,S002239562100474X,"['Lee, Hyunju', 'Rhee, Sang Jin', 'Kim, Jayoun', 'Lee, Yunna', 'Kim, Hyeyoung', 'Lee, Junhee', 'Lee, Kangeun', 'Shin, Hyunsuk', 'Lee, Tae Young', 'Kim, Minah', 'Kim, Eun Young', 'Kim, Se Hyun', 'Ahn, Yong Min', 'Kwon, Jun Soo', 'Han, Dohyun', 'Ha, Kyooseob', 'Kim, Hyeyoon']","['Lee, Hyunju', 'Rhee, Sang Jin', 'Kim, Jayoun', 'Lee, Yunna', 'Kim, Hyeyoung', 'Lee, Junhee', 'Lee, Kangeun', 'Shin, Hyunsuk', 'Lee, Tae Young', 'Kim, Minah', 'Kim, Eun Young', 'Kim, Se Hyun', 'Ahn, Yong Min', 'Kwon, Jun Soo', 'Han, Dohyun', 'Ha, Kyooseob', 'Kim, Hyeyoon']",17,17,Biological Sciences,Biological sciences,1,0,0,1
10.1016/j.dib.2019.104923,S0925838819341532,"['Adam, Benjamin', 'Tucker, Julie', 'Tewksbury, Graham']","['Adam, Benjamin M.', 'Tucker, Julie D.', 'Tewksbury, Graham']",3,3,Materials Science,Engineering,1,0,2,0.333333333
10.1016/j.dib.2018.03.122,S0277379118300611,"['Lu, Kai-Qing', 'Xie, Gan', 'Li, Min', 'Li, Jin-Feng', 'Trivedi, Anjali', 'Ferguson, David K.', 'Yao, Yi-Feng', 'Wang, Yu-Fei']","['Lu, Kai-Qing', 'Xie, Gan', 'Li, Min', 'Li, Jin-Feng', 'Trivedi, Anjali', 'Ferguson, David K.', 'Yao, Yi-Feng', 'Wang, Yu-Fei']",8,8,Earth and Planetary Sciences,Geosciences,1,0,0,1
10.1016/j.dib.2021.107278,S0956566321001482,"['Singh, Naveen K.', 'Ray, Partha', 'Carlin, Aaron F.', 'Morgan, Sydney C.', 'Magallanes, Celestine', 'Laurent, Louise C.', 'Aronoff-Spencer, Eliah S.', 'Hall, Drew A.']","['Singh, Naveen K.', 'Ray, Partha', 'Carlin, Aaron F.', 'Magallanes, Celestine', 'Morgan, Sydney C.', 'Laurent, Louise C.', 'Aronoff-Spencer, Eliah S.', 'Hall, Drew A.']",8,8,Chemistry,Physics & Chemistry,0.984313725,0,2,0.875
10.1016/j.dib.2019.104937,S0304885319319158,"['Zanjani, Saeedeh Mokarian', 'Onbaşlı, Mehmet C.']","['Mokarian Zanjani, Saeedeh', 'Onbaşlı, Mehmet C.']",2,2,Materials Science,Engineering,0.166666667,0.5,1,0.5
10.1016/j.dib.2016.09.038,S0945053X16301457,"['Voudouri, Kallirroi', 'Nikitovic, Dragana', 'Berdiaki, Aikaterini', 'Tsiaoussis, John', 'Kletsas, Dimitris', 'Karamanos, Nikos K.', 'Tzanakakis, George N.']","['Voudouri, Kallirroi', 'Nikitovic, Dragana', 'Berdiaki, Aikaterini', 'Kletsas, Dimitris', 'Karamanos, Nikos K.', 'Tzanakakis, George N.']",7,6,Cell biology,Biological sciences,0.974203225,0.142857143,1,0.923076923
10.1016/j.dib.2020.106240,S0266353819335791,"['Talley, Samantha J.', 'Branch, Brittany', 'Welch, Cynthia F.', 'Park, Chi Hoon', 'Dattelbaum, Dana M.', 'Lee, Kwan-Soo']","['Talley, Samantha J.', 'Branch, Brittany', 'Welch, Cynthia F.', 'Park, Chi Hoon', 'Watt, John', 'Kuettner, Lindsey', 'Patterson, Brian', 'Dattelbaum, Dana M.', 'Lee, Kwan-Soo']",6,9,Materials Science,Engineering,0.983044451,0,3,0.8
10.1016/j.dib.2016.09.010,S0003269716302391,"['Wang, Xiao', 'Teferedegne, Belete', 'Shatzkes, Kenneth', 'Tu, Wei', 'Murata, Haruhiko']","['Wang, Xiao', 'Teferedegne, Belete', 'Shatzkes, Kenneth', 'Tu, Wei', 'Murata, Haruhiko']",5,5,Proteomics and Biochemistry,Biological sciences,1,0,0,1
10.1016/j.dib.2016.04.027,S0021915015302410,"['Murakami, Yoko', 'Nagatani, Yukihiro', 'Takahashi, Masashi', 'Ikeda, Mitsuru', 'Miyazawa, Itsuko', 'Morino, Katsutaro', 'Ohkubo, Takayoshi', 'Maegawa, Hiroshi', 'Sakai, Hiroshi', 'Nota, Hiromitsu', 'Ushio, Noritoshi', 'Murata, Kiyoshi', 'Nitta, Norihisa']","['Murakami, Yoko', 'Nagatani, Yukihiro', 'Takahashi, Masashi', 'Ikeda, Mitsuru', 'Miyazawa, Itsuko', 'Morino, Katsutaro', 'Ohkubo, Takayoshi', 'Maegawa, Hiroshi', 'Sakai, Hiroshi', 'Nota, Hiromitsu', 'Ushio, Noritoshi', 'Murata, Kiyoshi', 'Nitta, Norihisa']",13,13,Environmental Sciences,Geosciences,1,0,0,1
10.1016/j.dib.2016.04.033,S0041008X16300412,"['Ronis, Martin J.', 'Gomez-Acevedo, Horacio', 'Blackburn, Michael L.', 'Cleves, Mario A.', 'Singhal, Rohit', 'Badger, Thomas M.']","['Ronis, Martin J.', 'Gomez-Acevedo, Horacio', 'Blackburn, Michael L.', 'Cleves, Mario A.', 'Singhal, Rohit', 'Badger, Thomas M.']",6,6,"Pharmacology, Toxicology and Pharmaceutical Science",Medical sciences,1,0,0,1
10.1016/j.dib.2020.106532,S1472979220301839,"['Zaharie, Stefan-Dan', 'Franken, Daniel J.', 'Van Der Kuip, Martijn', 'Van Elsland, Sabine', 'De Bakker, Bernadette S.', 'Hagoort, Jaco', 'Roest, Sanna L.', 'Van Dam, Carmen S.', 'Solomons, Regan', 'Van Toorn, Ronald', 'Kruger, Mariana', 'Van Furth, A. Marceline', 'Timmers, Carlie']","['Zaharie, Stefan-Dan', 'Franken, Daniel J.', 'Van Der Kuip, Martijn', 'Van Elsland, Sabine', 'De Bakker, Bernadette S.', 'Hagoort, Jaco', 'Roest, Sanna L.', 'Van Dam, Carmen S.', 'Solomons, Regan', 'Van Toorn, Ronald', 'Kruger, Mariana', 'Marceline Van Furth, A.', 'Timmers, Carlie']",13,13,Health and Medical Sciences,Medical sciences,1,0,1,0.923076923
10.1016/j.dib.2021.107244,S0020138321004630,"['Sardesai, Neil R.', 'Gaski, Greg E.', 'Gunderson, Zachary J.', 'Cunningham, Connor M.', 'Slaven, James', 'Meagher, Ashley D.', 'Mckinley, Todd O.', 'Natoli, Roman M.']","['Sardesai, Neil R.', 'Gaski, Greg E.', 'Gunderson, Zachary J.', 'Cunningham, Connor M.', 'Slaven, James', 'Meagher, Ashley D.', 'Mckinley, Todd O.', 'Natoli, Roman M.']",8,8,Health and Medical Sciences,Medical sciences,1,0,0,1
10.1016/j.dib.2020.106254,S0360544220317448,"['Schipfer, Fabian', 'Kranzl, Lukas', 'Olsson, Olle', 'Lamers, Patrick']","['Schipfer, Fabian', 'Kranzl, Lukas', 'Olsson, Olle', 'Lamers, Patrick']",4,4,"Economics, Econometrics and Finance",Social sciences & Humanities,1,0,0,1
10.1016/j.dib.2017.06.006,S0191886917301277,"['Joeng, Ju Ri', 'Turner, Sherri L.', 'Kim, Eun Young', 'Choi, Seung Ae', 'Kim, Jung Ki', 'Lee, Yu Jeong']","['Joeng, Ju Ri', 'Turner, Sherri L.', 'Kim, Eun Young', 'Choi, Seung Ae', 'Lee, Yu Jeong', 'Kim, Jung Ki']",6,6,Psychology,Social sciences & Humanities,0.993650794,0,2,0.833333333
10.1016/j.dib.2018.08.144,S1359645418305482,"['Hargather, Chelsey Z.', 'Shang, Shun-Li', 'Liu, Zi-Kui']","['Hargather, Chelsey Z.', 'Shang, Shun-Li', 'Liu, Zi-Kui']",3,3,Materials Science,Engineering,1,0,0,1
10.1016/j.dib.2015.08.033,S0012160615301111,"['Crona, Filip', 'Singla, Bhumica', 'Mannervik, Mattias']","['Crona, Filip', 'Holmqvist, Per-Henrik', 'Tang, Min', 'Singla, Bhumica', 'Vakifahmetoglu-Norberg, Helin', 'Fantur, Katrin', 'Mannervik, Mattias']",3,7,"Biochemistry, Genetics and Molecular Biology",Biological sciences,0.724634421,0,4,0.6
10.1016/j.dib.2017.06.012,S0928493116312528,"['Henß, Anja', 'Schamel, Martha', 'Gbureck, Uwe', 'Gelinsky, Michael', 'Lode, Anja']","['Schamel, Martha', 'Bernhardt, Anne', 'Quade, Mandy', 'Würkner, Claudia', 'Gbureck, Uwe', 'Moseke, Claus', 'Gelinsky, Michael', 'Lode, Anja']",5,8,Materials Sciences,Engineering,0.206106443,0.2,5,0.615384615
10.1016/j.dib.2021.106833,S0308521X20307769,"['Reetsch, Anika', 'Schwärzel, Kai', 'Kapp, Gerald', 'Dornack, Christina', 'Masisi, Juma', 'Alichard, Leinalida', 'Robert, Harriet', 'Byamungu, Godson', 'Stephene, Shadrack', 'Frederick, Baijukya', 'Feger, Karl-Heinz', 'Rocha, Joana Lapão']","['Reetsch, Anika', 'Feger, Karl-Heinz', 'Schwärzel, Kai', 'Dornack, Christina', 'Kapp, Gerald']",12,5,Agricultural Sciences,Biological sciences,0.798819787,0.583333333,10,0.352941176
10.1016/j.dib.2016.02.076,S0012160615302487,"['Marada, Suresh', 'Truong, Ashley', 'Ogden, Stacey K.']","['Marada, Suresh', 'Truong, Ashley', 'Ogden, Stacey K.']",3,3,"Biochemistry, Genetics and Molecular Biology",Biological sciences,1,0,0,1
10.1016/j.dib.2019.104062,S0022096518301413,"['Malone, Stephanie A.', 'Pritchard, Verena E.', 'Heron-Delaney, Michelle', 'Burgoyne, Kelly', 'Lervåg, Arne', 'Hulme, Charles']","['Malone, Stephanie A.', 'Pritchard, Verena E.', 'Heron-Delaney, Michelle', 'Burgoyne, Kelly', 'Lervåg, Arne', 'Hulme, Charles']",6,6,Psychology,Social sciences & Humanities,1,0,0,1
10.1016/j.dib.2016.02.062,S1055790316000282,"['Lerp, Hannes', 'Klaus, Sebastian', 'Allgöwer, Stefanie', 'Wronski, Torsten', 'Pfenninger, Markus', 'Plath, Martin']","['Lerp, Hannes', 'Klaus, Sebastian', 'Allgöwer, Stefanie', 'Wronski, Torsten', 'Pfenninger, Markus', 'Plath, Martin']",6,6,Molecular Phylogenetics and Evolution,Biological sciences,1,0,0,1
10.1016/j.dib.2021.106827,S0167527320342972,"['Iacovelli, Fortunato', 'Pignatelli, Antonio', 'Cafaro, Alessandro', 'Stabile, Eugenio', 'Salemme, Luigi', 'Cioppa, Angelo', 'Pucciarelli, Armando', 'Spione, Francesco', 'De Cillis, Emanuela', 'Pestrichella, Vincenzo', 'Bortone, Alessandro Santo', 'Tesorio, Tullio', 'Contegiacomo, Gaetano', 'Loizzi, Francesco']","['Iacovelli, Fortunato', 'Pignatelli, Antonio', 'Cafaro, Alessandro', 'Stabile, Eugenio', 'Salemme, Luigi', 'Cioppa, Angelo', 'Pucciarelli, Armando', 'Spione, Francesco', 'De Cillis, Emanuela', 'Pestrichella, Vincenzo', 'Bortone, Alessandro Santo', 'Tesorio, Tullio', 'Contegiacomo, Gaetano', 'Loizzi, Francesco']",14,14,Health and Medical Sciences,Medical sciences,1,0,0,1
10.1016/j.dib.2016.03.098,S0278691515301204,"['Correia, Marcelo', 'Sousa, Maria I.', 'Rodrigues, Ana S.', 'Perestrelo, Tânia', 'Pereira, Sandro L.', 'Ribeiro, Marcelo F.', 'Ramalho-Santos, João']","['Correia, Marcelo', 'Rodrigues, Ana S.', 'Perestrelo, Tânia', 'Pereira, Sandro L.', 'Ribeiro, Marcelo F.', 'Sousa, Maria I.', 'Ramalho-Santos, João']",7,7,"Pharmacology, Toxicology and Pharmaceutical Science",Medical sciences,0.809973753,0,2,0.857142857
10.1016/j.dib.2015.12.044,S0142961215009047,"['Li, Chunmei', 'Zheng, Linling', 'Yang, Xiaoxi', 'Wan, Xiaoyan', 'Wu, Wenbi', 'Zhen, Shujun', 'Li, Yuanfang', 'Luo, Lingfei', 'Huang, Chengzhi']","['Li, Chun Mei', 'Zheng, Lin Ling', 'Yang, Xiao Xi', 'Wan, Xiao Yan', 'Wu, Wen Bi', 'Zhen, Shu Jun', 'Li, Yuan Fang', 'Luo, Ling Fei', 'Huang, Cheng Zhi']",9,9,Materials Sciences,Engineering,1,0,9,0
10.1016/j.dib.2018.07.062,S0965174818301140,"['Fraichard, Stéphane', 'Gonzalez, Daniel', 'Grassein, Paul', 'Delarue, Patrice', 'Senet, Patrick', 'Nicolaï, Adrien', 'Chavanne, Evelyne', 'Mucher, Elodie', 'Ferveur, Jean-François', 'Heydel, Jean-Marie', 'Briand, Loïc', 'Neiers, Fabrice', 'Artur, Yves']","['Gonzalez, Daniel', 'Fraichard, Stéphane', 'Grassein, Paul', 'Delarue, Patrice', 'Senet, Patrick', 'Nicolaï, Adrien', 'Chavanne, Evelyne', 'Mucher, Elodie', 'Ferveur, Jean-François', 'Heydel, Jean-Marie', 'Briand, Loïc', 'Neiers, Fabrice', 'Artur, Yves']",13,13,Philosophy,Social sciences & Humanities,0.499938957,0,2,0.923076923
10.1016/j.dib.2016.08.029,S0378111916305017,"['Pinheiro, Ana', 'Silva, Maria João', 'Pavlu-Pereira, Hana', 'Florindo, Cristina', 'Barroso, Madalena', 'Marques, Bárbara', 'Correia, Hildeberto', 'Oliveira, Anabela', 'Tavares De Almeida, Isabel', 'Rivera, Isabel', 'Gaspar, Ana']","['Pinheiro, Ana', 'Silva, Maria João', 'Pavlu-Pereira, Hana', 'Florindo, Cristina', 'Barroso, Madalena', 'Marques, Bárbara', 'Correia, Hildeberto', 'Oliveira, Anabela', 'Tavares De Almeida, Isabel', 'Rivera, Isabel', 'Gaspar, Ana']",11,11,"Genetics, Genomics and Molecular Biology",Biological sciences,1,0,0,1
10.1016/j.dib.2016.08.001,S0191886916301817,"['Madewell, A.N.', 'Ponce-Garcia, E.', 'Martin, S.E.']","['Madewell, Amy N.', 'Ponce-Garcia, Elisabeth']",3,2,Psychology,Social sciences & Humanities,0.952380952,0.333333333,3,0
10.1016/j.dib.2020.106042,S0967070X19306560,"['Mirzadeh Phirouzabadi, Amir', 'Savage, David', 'Blackmore, Karen', 'Juniper, James']","['Mirzadeh Phirouzabadi, Amir', 'Savage, David', 'Blackmore, Karen', 'Juniper, James']",4,4,"Business, Management and Accounting",Social sciences & Humanities,1,0,0,1
10.1016/j.dib.2016.08.015,S1055790316301269,"['Frable, Benjamin W.', 'Melo, Bruno F.', 'Sidlauskas, Brian L.', 'Hoekzema, Kendra', 'Vari, Richard P.', 'Oliveira, Claudio']","['Melo, Bruno F.', 'Sidlauskas, Brian L.', 'Hoekzema, Kendra', 'Frable, Benjamin W.', 'Vari, Richard P.', 'Oliveira, Claudio']",6,6,"Genetics, Genomics and Molecular Biology",Biological sciences,0.322751323,0,2,0.833333333
10.1016/j.dib.2020.106056,S1532046420301027,"['Datta, Surabhi', 'Roberts, Kirk']","['Datta, Surabhi', 'Si, Yuqi', 'Rodriguez, Laritza', 'Shooshan, Sonya E', 'Demner-Fushman, Dina', 'Roberts, Kirk']",2,6,Computer Science,Computer & Mathematical sciences,0.704761905,0,4,0.5
10.1016/j.dib.2021.107046,S0921800921000264,"['Mura, Matteo', 'Longo, Mariolina', 'Toschi, Laura', 'Zanni, Sara', 'Visani, Franco', 'Bianconcini, Silvia']","['Mura, Matteo', 'Longo, Mariolina', 'Toschi, Laura', 'Zanni, Sara', 'Visani, Franco', 'Bianconcini, Silvia']",6,6,"Business, Management and Decision Sciences",Social sciences & Humanities,1,0,0,1
10.1016/j.dib.2016.05.022,S156757691630162X,"['Blum-Silva, Carlos Henrique', 'Luz, Ana Beatriz Gobbo', 'Nascimento, Marcus Vinicius P.S.', 'De Campos Facchin, Bruno Matheus', 'Baratto, Bruna', 'Fröde, Tânia Silvia', 'Sandjo, Louis Pergaud', 'Dalmarco, Eduardo Monguilhott', 'Reginatto, Flávio Henrique']","['Luz, Ana Beatriz Gobbo', 'Da Silva, Carlos Henrique Blum', 'Nascimento, Marcus Vinicius P.S.', 'De Campos Facchin, Bruno Matheus', 'Baratto, Bruna', 'Fröde, Tânia Silvia', 'Reginatto, Flávio Henrique', 'Dalmarco, Eduardo Monguilhott']",9,8,"Pharmacology, Toxicology and Pharmaceutical Science",Medical sciences,0.303851769,0.222222222,4,0.705882353
10.1016/j.dib.2018.01.033,S1364032117313655,"['Park, June Young', 'Nagy, Zoltan']","['Park, June Young', 'Nagy, Zoltan']",2,2,Energy,Engineering,1,0,0,1
10.1016/j.dib.2015.09.036,S0003269715004169,"['Tian, Qingchang', 'Mu, Ying', 'Xu, Yanan', 'Song, Qi', 'Yu, Bingwen', 'Ma, Congcong', 'Jin, Wei', 'Jin, Qinhan']","['Tian, Qingchang', 'Mu, Ying', 'Xu, Yanan', 'Song, Qi', 'Yu, Bingwen', 'Ma, Congcong', 'Jin, Wei', 'Jin, Qinhan']",8,8,"Biochemistry, Genetics and Molecular Biology",Biological sciences,1,0,0,1
10.1016/j.dib.2018.11.027,S0167527318352690,"['Creta, Antonio', 'Chow, Anthony W.', 'Sporton, Simon', 'Finlay, Malcolm', 'Papageorgiou, Nikolaos', 'Honarbakhsh, Shohreh', 'Dhillon, Gurpreet', 'Graham, Adam', 'Dhinoja, Mehul', 'Earley, Mark J.', 'Hunter, Ross J.', 'Lowe, Martin', 'Rowland, Edward', 'Segal, Oliver R.', 'Calabrese, Vito', 'Ricciardi, Danilo', 'Lambiase, Pier D.', 'Schilling, Richard J.', 'Providência, Rui', 'Patel, Kiran Hk']","['Creta, Antonio', 'Chow, Anthony W.', 'Sporton, Simon', 'Finlay, Malcolm', 'Papageorgiou, Nikolaos', 'Honarbakhsh, Shohreh', 'Dhillon, Gurpreet', 'Graham, Adam', 'Dhinoja, Mehul', 'Earley, Mark J.', 'Hunter, Ross J.', 'Lowe, Martin', 'Rowland, Edward', 'Segal, Oliver R.', 'Calabrese, Vito', 'Ricciardi, Danilo', 'Lambiase, Pier D.', 'Schilling, Richard J.', 'Providência, Rui', 'Patel, Kiran H.K.']",20,20,Medicine and Dentistry,Medical sciences,1,0,1,0.95
10.1016/j.dib.2015.04.001,S1742706115001373,"['Bortel, Emely L.', 'Duda, Georg N.', 'Mundlos, Stefan', 'Willie, Bettina M.', 'Fratzl, Peter', 'Zaslansky, Paul']","['Bortel, Emely L.', 'Duda, Georg N.', 'Mundlos, Stefan', 'Willie, Bettina M.', 'Fratzl, Peter', 'Zaslansky, Paul']",6,6,Materials Sciences,Engineering,1,0,0,1
10.1016/j.dib.2017.07.017,S0142961217303794,"['Park, Kkotchorong', 'Kim, Keun Cheon', 'Lee, Hyoban', 'Sung, Yoori', 'Kang, Mijeong', 'Lee, Yun Mi', 'Ahn, Ji Yeon', 'Lim, Jeong Mook', 'Kim, Bongsoo', 'Lee, Eun Ju', 'Kang, Taejoon']","['Park, Kkotchorong', 'Kim, Keun Cheon', 'Lee, Hyoban', 'Sung, Yoori', 'Kang, Mijeong', 'Lee, Yun Mi', 'Ahn, Ji Yeon', 'Lim, Jeong Mook', 'Kim, Bongsoo', 'Lee, Eun Ju', 'Kang, Taejoon']",11,11,Chemistry,Physics & Chemistry,1,0,0,1
10.1016/j.dib.2019.104248,S0166516218310085,"['Okolo, Gregory N.', 'Everson, Raymond C.', 'Neomagus, Hein W.J.P.', 'Sakurovs, Richard', 'Grigore, Mihaela', 'Bunt, John R.']","['Okolo, Gregory N.', 'Everson, Raymond C.', 'Neomagus, Hein W.J.P.', 'Sakurovs, Richard', 'Grigore, Mihaela', 'Bunt, John R.']",6,6,Chemical Engineering,Engineering,1,0,0,1
10.1016/j.dib.2017.07.003,S0145213417301904,"['Pierce, Mary Clyde', 'Kaczor, Kim', 'Acker, Deborah', 'Webb, Tina', 'Brenzel, Allen', 'Lorenz, Douglas J.', 'Young, Audrey', 'Thompson, Richard']","['Pierce, Mary Clyde', 'Kaczor, Kim', 'Acker, Deborah', 'Webb, Tina', 'Brenzel, Allen', 'Lorenz, Douglas J.', 'Young, Audrey', 'Thompson, Richard']",8,8,Psychology,Social sciences & Humanities,1,0,0,1
10.1016/j.dib.2015.04.015,S1874391915000871,"['Mota, Rita', 'Pereira, Sara B.', 'Meazzini, Marianna', 'Fernandes, Rui', 'Santos, Arlete', 'Evans, Caroline A.', 'De Philippis, Roberto', 'Wright, Phillip C.', 'Tamagnini, Paula']","['Mota, Rita', 'Pereira, Sara B.', 'Meazzini, Marianna', 'Fernandes, Rui', 'Santos, Arlete', 'Evans, Caroline A.', 'De Philippis, Roberto', 'Wright, Phillip C.', 'Tamagnini, Paula']",9,9,"Biochemistry, Genetics and Molecular Biology",Biological sciences,1,0,0,1
10.1016/j.dib.2017.11.085,S0167527317317618,"['Calcagni, Giulio', 'Limongelli, Giuseppe', ""D'Ambrosio, Angelo"", 'Gesualdo, Francesco', 'Digilio, Maria Cristina', 'Baban, Anwar', 'Albanese, Sonia B.', 'Versacci, Paolo', 'Ferrero, Giovanni B.', 'Baldassarre, Giuseppina', 'Agnoletti, Gabriella', 'Banaudi, Elena', 'Marek, Jan', 'Kaski, Juan P.', 'Tuo, Giulia', 'Russo, Maria Giovanna', 'Pacileo, Giuseppe', 'Milanesi, Ornella', 'Messina, Daniela', 'Marasini, Maurizio', 'Cairello, Francesca', 'Formigari, Roberto', 'Brighenti, Maurizio', 'Dallapiccola, Bruno', 'Tartaglia, Marco', 'Marino, Bruno', 'De Luca, Enrica']","['Calcagni, Giulio', 'Limongelli, Giuseppe', ""D'Ambrosio, Angelo"", 'Gesualdo, Francesco', 'Digilio, M. Cristina', 'Baban, Anwar', 'Albanese, Sonia B.', 'Versacci, Paolo', 'Ferrero, Giovanni B.', 'Baldassarre, Giuseppina', 'Agnoletti, Gabriella', 'Banaudi, Elena', 'Marek, Jan', 'Kaski, Juan P.', 'Tuo, Giulia', 'Russo, M. Giovanna', 'Pacileo, Giuseppe', 'Milanesi, Ornella', 'Messina, Daniela', 'Marasini, Maurizio', 'Cairello, Francesca', 'Formigari, Roberto', 'Brighenti, Maurizio', 'Dallapiccola, Bruno', 'Tartaglia, Marco', 'Marino, Bruno', 'De Luca, Enrica']",27,27,Medicine and Dentistry,Medical sciences,1,0,2,0.92
10.1016/j.dib.2015.09.022,S0300908415002783,"['Tamhane, Tripti', 'Wolters, Brit K.', 'Illukkumbura, Rukshala', 'Maelandsmo, Gunhild M.', 'Haugen, Mads H.', 'Brix, Klaudia']","['Tamhane, Tripti', 'Lllukkumbura, Rukshala', 'Lu, Shiying', 'Maelandsmo, Gunhild M.', 'Haugen, Mads H.', 'Brix, Klaudia']",6,6,"Biochemistry, Genetics and Molecular Biology",Biological sciences,0.738624339,0.333333333,2,0.666666667
10.1016/j.dib.2021.107091,S0003267021000507,"['Shafaei, Armaghan', 'Rees, Joanna', 'Christophersen, Claus T.', 'Devine, Amanda', 'Broadhurst, David', 'Boyce, Mary C.']","['Shafaei, Armaghan', 'Rees, Joanna', 'Christophersen, Claus T.', 'Devine, Amanda', 'Broadhurst, David', 'Boyce, Mary C.']",6,6,Chemistry,Physics & Chemistry,1,0,0,1
